WIGTOWN,_180,,54.887329,-4.080500,266560,556730,106.80,,2.70,-99,1490.30,26.31,0.00,Q,0.18,W,14.40,274 NEWC,,,0.00
WIGTOWN,_197,,54.861832,-4.168170,260850,554060,47.20,,2.70,-99,1501.43,21.22,0.00,Q,0.10,W,15.98,274 NEWC,,,0.00
WIGTOWN,_177,,54.898830,-4.038330,269300,557930,19.80,,2.70,-99,1507.43,15.61,0.00,Q,0.34,W,13.71,274 NEWC,,,0.00
WIGTOWN,_122,,54.996498,-4.249330,256130,569210,337.70,,2.70,-99,1423.99,21.95,0.00,Q,1.51,W,-14.77,265 NEWC,,,0.00
WIGTOWN,_305,,54.941002,-4.194500,259440,562920,205.10,,2.70,-99,1461.16,22.93,0.00,Q,1.01,W,0.72,274 NEWC,,,0.00
WIGTOWN,_457,,54.987499,-4.572670,235410,568920,72.20,,2.70,-99,1506.96,23.75,0.00,Q,0.08,W,15.66,274 NEWC,,,0.00
WIGTOWN,_225,,54.879002,-4.190830,259460,556020,7.00,,2.70,-99,1508.25,14.17,0.00,Q,0.44,W,13.82,274 NEWC,,,0.00
WIGTOWN,_321,,54.960999,-4.213170,258310,565180,60.90,,2.70,-99,1480.70,-3.74,0.00,Q,0.94,W,-9.69,265 NEWC,,,0.00
WIGTOWN,_519,,54.960999,-4.341670,250090,565440,427.60,,2.70,-99,1408.55,37.28,0.00,Q,2.89,W,-8.24,265 NEWC,,,0.00
WIGTOWN,_195,,54.826328,-4.192000,259200,550150,25.40,,2.70,-99,1507.10,23.20,0.00,Q,0.07,W,20.39,274 NEWC,,,0.00
WIGTOWN,_332,,54.937832,-4.346000,249730,562880,202.90,,2.70,-99,1457.55,18.91,0.00,Q,0.93,W,-3.13,274 NEWC,,,0.00
WIGTOWN,_592,,54.776001,-4.497330,239390,545220,48.70,,2.70,-99,1503.97,31.55,0.00,Q,0.00,W,26.04,274 NEWC,,,0.00
WIGTOWN,_422,,54.848171,-4.638330,230630,553580,76.50,,2.70,-99,1498.89,28.89,0.00,Q,0.00,W,20.23,274 NEWC,,,0.00
WIGTOWN,_453,,54.971668,-4.628170,231800,567280,74.00,,2.70,-99,1508.19,26.89,0.00,Q,0.08,W,18.59,274 NEWC,,,0.00
WIGTOWN,_174,,54.932499,-4.062830,267840,561720,71.50,,2.70,-99,1496.99,18.25,0.00,Q,0.14,W,10.30,274 NEWC,,,0.00
WIGTOWN,_175,,54.911999,-4.055330,268260,559430,45.00,,2.70,-99,1502.87,17.70,0.00,Q,0.33,W,12.94,274 NEWC,,,0.00
WIGTOWN,_569,,54.789829,-4.374330,247350,546480,9.40,,2.70,-99,1509.93,24.20,0.00,Q,0.02,W,23.16,274 NEWC,,,0.00
